"nparticles","tvals","V1","V2","V3","V4","V5","V6","V7","V8"
2,14.3965892574089,0.2,0.8,0,0,0,0,0,0
2,14.4694833802312,0.11,0.89,0,0,0,0,0,0
2,14.5423775030535,0.24,0.76,0,0,0,0,0,0
2,14.6152716258758,0.14,0.86,0,0,0,0,0,0
2,14.6881657486982,0.19,0.81,0,0,0,0,0,0
2,14.7610598715205,0.22,0.78,0,0,0,0,0,0
2,14.8339539943428,0.28,0.72,0,0,0,0,0,0
2,14.9068481171651,0.14,0.86,0,0,0,0,0,0
2,14.9797422399875,0.13,0.87,0,0,0,0,0,0
2,15.0526363628098,0.18,0.82,0,0,0,0,0,0
2,15.1255304856321,0.22,0.78,0,0,0,0,0,0
2,15.1984246084544,0.13,0.87,0,0,0,0,0,0
2,15.2713187312767,0.17,0.83,0,0,0,0,0,0
2,15.3442128540991,0.21,0.79,0,0,0,0,0,0
2,15.4171069769214,0.13,0.87,0,0,0,0,0,0
2,15.4900010997437,0.16,0.84,0,0,0,0,0,0
2,15.562895222566,0.14,0.86,0,0,0,0,0,0
2,15.6357893453884,0.22,0.78,0,0,0,0,0,0
2,15.7086834682107,0.15,0.85,0,0,0,0,0,0
2,15.781577591033,0.19,0.81,0,0,0,0,0,0
2,15.8544717138553,0.12,0.88,0,0,0,0,0,0
2,15.9273658366777,0.14,0.86,0,0,0,0,0,0
2,16.0002599595,0.17,0.83,0,0,0,0,0,0
2,16.0731540823223,0.14,0.86,0,0,0,0,0,0
2,16.1460482051446,0.19,0.81,0,0,0,0,0,0
2,16.218942327967,0.16,0.84,0,0,0,0,0,0
2,16.2918364507893,0.19,0.81,0,0,0,0,0,0
2,16.3647305736116,0.13,0.87,0,0,0,0,0,0
2,16.4376246964339,0.18,0.82,0,0,0,0,0,0
2,16.5105188192562,0.18,0.82,0,0,0,0,0,0
2,16.5834129420786,0.19,0.81,0,0,0,0,0,0
2,16.6563070649009,0.17,0.83,0,0,0,0,0,0
2,16.7292011877232,0.17,0.83,0,0,0,0,0,0
2,16.8020953105455,0.15,0.85,0,0,0,0,0,0
2,16.8749894333679,0.21,0.79,0,0,0,0,0,0
2,16.9478835561902,0.16,0.84,0,0,0,0,0,0
2,17.0207776790125,0.19,0.81,0,0,0,0,0,0
2,17.0936718018348,0.21,0.79,0,0,0,0,0,0
2,17.1665659246572,0.13,0.87,0,0,0,0,0,0
2,17.2394600474795,0.18,0.82,0,0,0,0,0,0
2,17.3123541703018,0.19,0.81,0,0,0,0,0,0
2,17.3852482931241,0.22,0.78,0,0,0,0,0,0
2,17.4581424159464,0.1,0.9,0,0,0,0,0,0
2,17.5310365387688,0.17,0.83,0,0,0,0,0,0
2,17.6039306615911,0.2,0.8,0,0,0,0,0,0
2,17.6768247844134,0.18,0.82,0,0,0,0,0,0
2,17.7497189072357,0.09,0.91,0,0,0,0,0,0
2,17.8226130300581,0.14,0.86,0,0,0,0,0,0
2,17.8955071528804,0.1,0.9,0,0,0,0,0,0
2,17.9684012757027,0.16,0.84,0,0,0,0,0,0
2,18.041295398525,0.21,0.79,0,0,0,0,0,0
2,18.1141895213474,0.21,0.79,0,0,0,0,0,0
2,18.1870836441697,0.21,0.79,0,0,0,0,0,0
2,18.259977766992,0.16,0.84,0,0,0,0,0,0
2,18.3328718898143,0.21,0.79,0,0,0,0,0,0
2,18.4057660126366,0.14,0.86,0,0,0,0,0,0
2,18.478660135459,0.17,0.83,0,0,0,0,0,0
2,18.5515542582813,0.27,0.73,0,0,0,0,0,0
2,18.6244483811036,0.12,0.88,0,0,0,0,0,0
2,18.6973425039259,0.18,0.82,0,0,0,0,0,0
2,18.7702366267483,0.15,0.85,0,0,0,0,0,0
2,18.8431307495706,0.21,0.79,0,0,0,0,0,0
2,18.9160248723929,0.13,0.87,0,0,0,0,0,0
2,18.9889189952152,0.15,0.85,0,0,0,0,0,0
2,19.0618131180376,0.14,0.86,0,0,0,0,0,0
2,19.1347072408599,0.14,0.86,0,0,0,0,0,0
2,19.2076013636822,0.26,0.74,0,0,0,0,0,0
2,19.2804954865045,0.16,0.84,0,0,0,0,0,0
2,19.3533896093269,0.3,0.7,0,0,0,0,0,0
2,19.4262837321492,0.12,0.88,0,0,0,0,0,0
2,19.4991778549715,0.15,0.85,0,0,0,0,0,0
2,19.5720719777938,0.19,0.81,0,0,0,0,0,0
2,19.6449661006161,0.13,0.87,0,0,0,0,0,0
2,19.7178602234385,0.18,0.82,0,0,0,0,0,0
2,19.7907543462608,0.14,0.86,0,0,0,0,0,0
2,19.8636484690831,0.22,0.78,0,0,0,0,0,0
2,19.9365425919054,0.18,0.82,0,0,0,0,0,0
2,20.0094367147278,0.14,0.86,0,0,0,0,0,0
2,20.0823308375501,0.15,0.85,0,0,0,0,0,0
2,20.1552249603724,0.26,0.74,0,0,0,0,0,0
2,20.2281190831947,0.23,0.77,0,0,0,0,0,0
2,20.3010132060171,0.15,0.85,0,0,0,0,0,0
2,20.3739073288394,0.15,0.85,0,0,0,0,0,0
2,20.4468014516617,0.2,0.8,0,0,0,0,0,0
2,20.519695574484,0.14,0.86,0,0,0,0,0,0
2,20.5925896973064,0.16,0.84,0,0,0,0,0,0
2,20.6654838201287,0.13,0.87,0,0,0,0,0,0
2,20.738377942951,0.2,0.8,0,0,0,0,0,0
2,20.8112720657733,0.16,0.84,0,0,0,0,0,0
2,20.8841661885956,0.17,0.83,0,0,0,0,0,0
2,20.957060311418,0.12,0.88,0,0,0,0,0,0
2,21.0299544342403,0.14,0.86,0,0,0,0,0,0
2,21.1028485570626,0.2,0.8,0,0,0,0,0,0
2,21.1757426798849,0.21,0.79,0,0,0,0,0,0
2,21.2486368027073,0.18,0.82,0,0,0,0,0,0
2,21.3215309255296,0.22,0.78,0,0,0,0,0,0
2,21.3944250483519,0.18,0.82,0,0,0,0,0,0
2,21.4673191711742,0.17,0.83,0,0,0,0,0,0
2,21.5402132939966,0.19,0.81,0,0,0,0,0,0
2,21.6131074168189,0.23,0.77,0,0,0,0,0,0
2,21.6860015396412,0.18,0.82,0,0,0,0,0,0
2,21.7588956624635,0.17,0.83,0,0,0,0,0,0
2,21.8317897852858,0.21,0.79,0,0,0,0,0,0
3,0.0364470614111617,1,0,0,0,0,0,0,0
3,0.109341184233485,1,0,0,0,0,0,0,0
3,0.182235307055808,0.87,0.13,0,0,0,0,0,0
3,0.255129429878132,0.78,0.22,0,0,0,0,0,0
3,0.328023552700455,0.6,0.39,0.01,0,0,0,0,0
3,0.400917675522779,0.54,0.44,0.02,0,0,0,0,0
3,0.473811798345102,0.47,0.42,0.11,0,0,0,0,0
3,0.546705921167425,0.41,0.54,0.05,0,0,0,0,0
3,0.619600043989749,0.42,0.54,0.04,0,0,0,0,0
3,0.692494166812072,0.26,0.62,0.12,0,0,0,0,0
3,0.765388289634395,0.32,0.54,0.14,0,0,0,0,0
3,0.838282412456719,0.22,0.56,0.22,0,0,0,0,0
3,0.911176535279042,0.2,0.58,0.22,0,0,0,0,0
3,0.984070658101366,0.24,0.63,0.13,0,0,0,0,0
3,1.05696478092369,0.2,0.59,0.21,0,0,0,0,0
3,1.12985890374601,0.27,0.51,0.22,0,0,0,0,0
3,1.20275302656834,0.15,0.53,0.32,0,0,0,0,0
3,1.27564714939066,0.19,0.5,0.31,0,0,0,0,0
3,1.34854127221298,0.12,0.55,0.33,0,0,0,0,0
3,1.42143539503531,0.2,0.61,0.19,0,0,0,0,0
3,1.49432951785763,0.13,0.54,0.33,0,0,0,0,0
3,1.56722364067995,0.17,0.47,0.36,0,0,0,0,0
3,1.64011776350228,0.11,0.58,0.31,0,0,0,0,0
3,1.7130118863246,0.16,0.49,0.35,0,0,0,0,0
3,1.78590600914692,0.08,0.51,0.41,0,0,0,0,0
3,1.85880013196925,0.12,0.57,0.31,0,0,0,0,0
3,1.93169425479157,0.1,0.51,0.39,0,0,0,0,0
3,2.00458837761389,0.15,0.54,0.31,0,0,0,0,0
3,2.07748250043622,0.1,0.54,0.36,0,0,0,0,0
3,2.15037662325854,0.12,0.49,0.39,0,0,0,0,0
3,2.22327074608086,0.09,0.61,0.3,0,0,0,0,0
3,2.29616486890319,0.06,0.47,0.47,0,0,0,0,0
3,2.36905899172551,0.09,0.5,0.41,0,0,0,0,0
3,2.44195311454783,0.06,0.54,0.4,0,0,0,0,0
3,2.51484723737016,0.08,0.5,0.42,0,0,0,0,0
3,2.58774136019248,0.11,0.47,0.42,0,0,0,0,0
3,2.6606354830148,0.1,0.44,0.46,0,0,0,0,0
3,2.73352960583713,0.14,0.42,0.44,0,0,0,0,0
3,2.80642372865945,0.08,0.45,0.47,0,0,0,0,0
3,2.87931785148177,0.08,0.51,0.41,0,0,0,0,0
3,2.9522119743041,0.08,0.48,0.44,0,0,0,0,0
3,3.02510609712642,0.1,0.42,0.48,0,0,0,0,0
3,3.09800021994874,0.08,0.43,0.49,0,0,0,0,0
3,3.17089434277107,0.07,0.46,0.47,0,0,0,0,0
3,3.24378846559339,0.06,0.46,0.48,0,0,0,0,0
3,3.31668258841571,0.09,0.47,0.44,0,0,0,0,0
3,3.38957671123804,0.05,0.55,0.4,0,0,0,0,0
3,3.46247083406036,0.01,0.49,0.5,0,0,0,0,0
3,3.53536495688268,0.09,0.42,0.49,0,0,0,0,0
3,3.60825907970501,0.03,0.57,0.4,0,0,0,0,0
3,3.68115320252733,0.07,0.44,0.49,0,0,0,0,0
3,3.75404732534965,0.04,0.51,0.45,0,0,0,0,0
3,3.82694144817198,0.06,0.48,0.46,0,0,0,0,0
3,3.8998355709943,0.1,0.49,0.41,0,0,0,0,0
3,3.97272969381662,0.08,0.43,0.49,0,0,0,0,0
3,4.04562381663895,0.06,0.46,0.48,0,0,0,0,0
3,4.11851793946127,0.09,0.4,0.51,0,0,0,0,0
3,4.19141206228359,0.04,0.51,0.45,0,0,0,0,0
3,4.26430618510592,0.05,0.5,0.45,0,0,0,0,0
3,4.33720030792824,0.08,0.44,0.48,0,0,0,0,0
3,4.41009443075056,0.07,0.4,0.53,0,0,0,0,0
3,4.48298855357289,0.06,0.43,0.51,0,0,0,0,0
3,4.55588267639521,0.06,0.44,0.5,0,0,0,0,0
3,4.62877679921753,0.04,0.5,0.46,0,0,0,0,0
3,4.70167092203986,0.05,0.58,0.37,0,0,0,0,0
3,4.77456504486218,0.03,0.36,0.61,0,0,0,0,0
3,4.8474591676845,0.05,0.51,0.44,0,0,0,0,0
3,4.92035329050683,0.06,0.45,0.49,0,0,0,0,0
3,4.99324741332915,0.06,0.44,0.5,0,0,0,0,0
3,5.06614153615147,0.09,0.39,0.52,0,0,0,0,0
3,5.1390356589738,0.05,0.5,0.45,0,0,0,0,0
3,5.21192978179612,0.04,0.5,0.46,0,0,0,0,0
3,5.28482390461844,0.03,0.43,0.54,0,0,0,0,0
3,5.35771802744077,0.07,0.45,0.48,0,0,0,0,0
3,5.43061215026309,0.08,0.4,0.52,0,0,0,0,0
3,5.50350627308541,0.1,0.38,0.52,0,0,0,0,0
3,5.57640039590774,0.08,0.39,0.53,0,0,0,0,0
3,5.64929451873006,0.04,0.45,0.51,0,0,0,0,0
3,5.72218864155238,0.04,0.49,0.47,0,0,0,0,0
3,5.79508276437471,0.05,0.42,0.53,0,0,0,0,0
3,5.86797688719703,0.04,0.42,0.54,0,0,0,0,0
3,5.94087101001935,0.05,0.53,0.42,0,0,0,0,0
3,6.01376513284168,0.04,0.45,0.51,0,0,0,0,0
3,6.086659255664,0.08,0.42,0.5,0,0,0,0,0
3,6.15955337848632,0.03,0.47,0.5,0,0,0,0,0
3,6.23244750130865,0.04,0.5,0.46,0,0,0,0,0
3,6.30534162413097,0.05,0.51,0.44,0,0,0,0,0
3,6.37823574695329,0.06,0.43,0.51,0,0,0,0,0
3,6.45112986977562,0.04,0.49,0.47,0,0,0,0,0
3,6.52402399259794,0,0.48,0.52,0,0,0,0,0
3,6.59691811542026,0.03,0.48,0.49,0,0,0,0,0
3,6.66981223824259,0,0.49,0.51,0,0,0,0,0
3,6.74270636106491,0.06,0.48,0.46,0,0,0,0,0
3,6.81560048388723,0.05,0.47,0.48,0,0,0,0,0
3,6.88849460670956,0.04,0.5,0.46,0,0,0,0,0
3,6.96138872953188,0.07,0.38,0.55,0,0,0,0,0
3,7.0342828523542,0.04,0.5,0.46,0,0,0,0,0
3,7.10717697517653,0.04,0.44,0.52,0,0,0,0,0
3,7.18007109799885,0.04,0.43,0.53,0,0,0,0,0
3,7.25296522082118,0.03,0.47,0.5,0,0,0,0,0
3,7.3258593436435,0.04,0.36,0.6,0,0,0,0,0
3,7.39875346646582,0.04,0.52,0.44,0,0,0,0,0
3,7.47164758928815,0.05,0.43,0.52,0,0,0,0,0
3,7.54454171211047,0.05,0.42,0.53,0,0,0,0,0
3,7.61743583493279,0.06,0.39,0.55,0,0,0,0,0
3,7.69032995775512,0.02,0.48,0.5,0,0,0,0,0
3,7.76322408057744,0.04,0.41,0.55,0,0,0,0,0
3,7.83611820339976,0.07,0.42,0.51,0,0,0,0,0
3,7.90901232622209,0.01,0.49,0.5,0,0,0,0,0
3,7.98190644904441,0.03,0.44,0.53,0,0,0,0,0
3,8.05480057186673,0.04,0.44,0.52,0,0,0,0,0
3,8.12769469468905,0.02,0.42,0.56,0,0,0,0,0
3,8.20058881751138,0.04,0.45,0.51,0,0,0,0,0
3,8.2734829403337,0.04,0.44,0.52,0,0,0,0,0
3,8.34637706315603,0.05,0.43,0.52,0,0,0,0,0
3,8.41927118597835,0.04,0.45,0.51,0,0,0,0,0
3,8.49216530880067,0.08,0.45,0.47,0,0,0,0,0
3,8.565059431623,0.04,0.4,0.56,0,0,0,0,0
3,8.63795355444532,0.05,0.41,0.54,0,0,0,0,0
3,8.71084767726764,0.05,0.43,0.52,0,0,0,0,0
3,8.78374180008997,0.02,0.44,0.54,0,0,0,0,0
3,8.85663592291229,0.06,0.41,0.53,0,0,0,0,0
3,8.92953004573461,0.03,0.44,0.53,0,0,0,0,0
3,9.00242416855694,0.02,0.47,0.51,0,0,0,0,0
3,9.07531829137926,0.03,0.39,0.58,0,0,0,0,0
3,9.14821241420158,0.02,0.47,0.51,0,0,0,0,0
3,9.22110653702391,0.05,0.39,0.56,0,0,0,0,0
3,9.29400065984623,0.05,0.43,0.52,0,0,0,0,0
3,9.36689478266855,0.06,0.42,0.52,0,0,0,0,0
3,9.43978890549088,0.03,0.5,0.47,0,0,0,0,0
3,9.5126830283132,0.06,0.43,0.51,0,0,0,0,0
3,9.58557715113552,0.01,0.54,0.45,0,0,0,0,0
3,9.65847127395785,0.07,0.37,0.56,0,0,0,0,0
3,9.73136539678017,0.03,0.48,0.49,0,0,0,0,0
3,9.80425951960249,0.03,0.42,0.55,0,0,0,0,0
3,9.87715364242482,0.03,0.37,0.6,0,0,0,0,0
3,9.95004776524714,0.04,0.46,0.5,0,0,0,0,0
3,10.0229418880695,0.05,0.4,0.55,0,0,0,0,0
3,10.0958360108918,0.07,0.42,0.51,0,0,0,0,0
3,10.1687301337141,0.08,0.42,0.5,0,0,0,0,0
3,10.2416242565364,0.02,0.4,0.58,0,0,0,0,0
3,10.3145183793588,0.06,0.36,0.58,0,0,0,0,0
3,10.3874125021811,0.07,0.45,0.48,0,0,0,0,0
3,10.4603066250034,0.05,0.47,0.48,0,0,0,0,0
3,10.5332007478257,0.02,0.4,0.58,0,0,0,0,0
3,10.606094870648,0.03,0.39,0.58,0,0,0,0,0
3,10.6789889934704,0.06,0.44,0.5,0,0,0,0,0
3,10.7518831162927,0.04,0.41,0.55,0,0,0,0,0
3,10.824777239115,0.03,0.4,0.57,0,0,0,0,0
3,10.8976713619373,0.02,0.44,0.54,0,0,0,0,0
3,10.9705654847597,0.05,0.5,0.45,0,0,0,0,0
3,11.043459607582,0.04,0.35,0.61,0,0,0,0,0
3,11.1163537304043,0.04,0.44,0.52,0,0,0,0,0
3,11.1892478532266,0.1,0.37,0.53,0,0,0,0,0
3,11.262141976049,0.01,0.46,0.53,0,0,0,0,0
3,11.3350360988713,0.06,0.47,0.47,0,0,0,0,0
3,11.4079302216936,0.06,0.46,0.48,0,0,0,0,0
3,11.4808243445159,0.03,0.38,0.59,0,0,0,0,0
3,11.5537184673383,0.03,0.37,0.6,0,0,0,0,0
3,11.6266125901606,0.06,0.47,0.47,0,0,0,0,0
3,11.6995067129829,0.03,0.51,0.46,0,0,0,0,0
3,11.7724008358052,0.09,0.33,0.58,0,0,0,0,0
3,11.8452949586275,0.01,0.47,0.52,0,0,0,0,0
3,11.9181890814499,0.07,0.48,0.45,0,0,0,0,0
3,11.9910832042722,0.08,0.39,0.53,0,0,0,0,0
3,12.0639773270945,0.05,0.38,0.57,0,0,0,0,0
3,12.1368714499168,0.06,0.39,0.55,0,0,0,0,0
3,12.2097655727392,0.02,0.5,0.48,0,0,0,0,0
3,12.2826596955615,0.09,0.42,0.49,0,0,0,0,0
3,12.3555538183838,0.04,0.47,0.49,0,0,0,0,0
3,12.4284479412061,0.01,0.39,0.6,0,0,0,0,0
3,12.5013420640285,0.04,0.51,0.45,0,0,0,0,0
3,12.5742361868508,0.05,0.45,0.5,0,0,0,0,0
3,12.6471303096731,0.04,0.37,0.59,0,0,0,0,0
3,12.7200244324954,0.04,0.47,0.49,0,0,0,0,0
3,12.7929185553178,0.01,0.53,0.46,0,0,0,0,0
3,12.8658126781401,0.04,0.44,0.52,0,0,0,0,0
3,12.9387068009624,0.01,0.37,0.62,0,0,0,0,0
3,13.0116009237847,0.05,0.37,0.58,0,0,0,0,0
3,13.084495046607,0.03,0.38,0.59,0,0,0,0,0
3,13.1573891694294,0.02,0.47,0.51,0,0,0,0,0
3,13.2302832922517,0.05,0.5,0.45,0,0,0,0,0
3,13.303177415074,0.03,0.41,0.56,0,0,0,0,0
3,13.3760715378963,0.02,0.43,0.55,0,0,0,0,0
3,13.4489656607187,0.09,0.35,0.56,0,0,0,0,0
3,13.521859783541,0.03,0.41,0.56,0,0,0,0,0
3,13.5947539063633,0.06,0.42,0.52,0,0,0,0,0
3,13.6676480291856,0.04,0.44,0.52,0,0,0,0,0
3,13.740542152008,0.04,0.43,0.53,0,0,0,0,0
3,13.8134362748303,0.02,0.38,0.6,0,0,0,0,0
3,13.8863303976526,0.03,0.37,0.6,0,0,0,0,0
3,13.9592245204749,0.04,0.47,0.49,0,0,0,0,0
3,14.0321186432972,0.05,0.43,0.52,0,0,0,0,0
3,14.1050127661196,0.04,0.35,0.61,0,0,0,0,0
3,14.1779068889419,0.07,0.37,0.56,0,0,0,0,0
3,14.2508010117642,0.02,0.38,0.6,0,0,0,0,0
3,14.3236951345865,0.03,0.34,0.63,0,0,0,0,0
3,14.3965892574089,0.01,0.4,0.59,0,0,0,0,0
3,14.4694833802312,0.02,0.38,0.6,0,0,0,0,0
3,14.5423775030535,0.02,0.42,0.56,0,0,0,0,0
3,14.6152716258758,0.03,0.45,0.52,0,0,0,0,0
3,14.6881657486982,0.07,0.4,0.53,0,0,0,0,0
3,14.7610598715205,0.05,0.5,0.45,0,0,0,0,0
3,14.8339539943428,0.03,0.35,0.62,0,0,0,0,0
3,14.9068481171651,0,0.42,0.58,0,0,0,0,0
3,14.9797422399875,0.01,0.38,0.61,0,0,0,0,0
3,15.0526363628098,0.02,0.47,0.51,0,0,0,0,0
3,15.1255304856321,0.08,0.36,0.56,0,0,0,0,0
3,15.1984246084544,0.03,0.4,0.57,0,0,0,0,0
3,15.2713187312767,0.05,0.48,0.47,0,0,0,0,0
3,15.3442128540991,0.05,0.4,0.55,0,0,0,0,0
3,15.4171069769214,0.07,0.38,0.55,0,0,0,0,0
3,15.4900010997437,0.02,0.38,0.6,0,0,0,0,0
3,15.562895222566,0.04,0.44,0.52,0,0,0,0,0
3,15.6357893453884,0.03,0.46,0.51,0,0,0,0,0
3,15.7086834682107,0.04,0.39,0.57,0,0,0,0,0
3,15.781577591033,0.06,0.4,0.54,0,0,0,0,0
3,15.8544717138553,0.03,0.36,0.61,0,0,0,0,0
3,15.9273658366777,0.02,0.52,0.46,0,0,0,0,0
3,16.0002599595,0.02,0.46,0.52,0,0,0,0,0
3,16.0731540823223,0.05,0.36,0.59,0,0,0,0,0
3,16.1460482051446,0.02,0.39,0.59,0,0,0,0,0
3,16.218942327967,0.04,0.43,0.53,0,0,0,0,0
3,16.2918364507893,0.04,0.33,0.63,0,0,0,0,0
3,16.3647305736116,0.04,0.41,0.55,0,0,0,0,0
3,16.4376246964339,0.04,0.5,0.46,0,0,0,0,0
3,16.5105188192562,0.08,0.4,0.52,0,0,0,0,0
3,16.5834129420786,0.05,0.45,0.5,0,0,0,0,0
3,16.6563070649009,0.04,0.42,0.54,0,0,0,0,0
3,16.7292011877232,0.06,0.38,0.56,0,0,0,0,0
3,16.8020953105455,0.03,0.38,0.59,0,0,0,0,0
3,16.8749894333679,0.04,0.48,0.48,0,0,0,0,0
3,16.9478835561902,0.02,0.45,0.53,0,0,0,0,0
3,17.0207776790125,0.03,0.38,0.59,0,0,0,0,0
3,17.0936718018348,0.01,0.42,0.57,0,0,0,0,0
3,17.1665659246572,0.04,0.39,0.57,0,0,0,0,0
3,17.2394600474795,0.04,0.42,0.54,0,0,0,0,0
3,17.3123541703018,0.03,0.47,0.5,0,0,0,0,0
3,17.3852482931241,0.03,0.38,0.59,0,0,0,0,0
3,17.4581424159464,0.08,0.4,0.52,0,0,0,0,0
3,17.5310365387688,0.03,0.41,0.56,0,0,0,0,0
3,17.6039306615911,0.03,0.43,0.54,0,0,0,0,0
3,17.6768247844134,0.03,0.54,0.43,0,0,0,0,0
3,17.7497189072357,0.03,0.41,0.56,0,0,0,0,0
3,17.8226130300581,0.04,0.38,0.58,0,0,0,0,0
3,17.8955071528804,0.04,0.43,0.53,0,0,0,0,0
3,17.9684012757027,0.05,0.35,0.6,0,0,0,0,0
3,18.041295398525,0.03,0.43,0.54,0,0,0,0,0
3,18.1141895213474,0.05,0.41,0.54,0,0,0,0,0
3,18.1870836441697,0.06,0.29,0.65,0,0,0,0,0
3,18.259977766992,0.04,0.3,0.66,0,0,0,0,0
3,18.3328718898143,0.03,0.39,0.58,0,0,0,0,0
3,18.4057660126366,0.05,0.35,0.6,0,0,0,0,0
3,18.478660135459,0.03,0.4,0.57,0,0,0,0,0
3,18.5515542582813,0.02,0.39,0.59,0,0,0,0,0
3,18.6244483811036,0.03,0.49,0.48,0,0,0,0,0
3,18.6973425039259,0.02,0.37,0.61,0,0,0,0,0
3,18.7702366267483,0,0.44,0.56,0,0,0,0,0
3,18.8431307495706,0.05,0.4,0.55,0,0,0,0,0
3,18.9160248723929,0.03,0.48,0.49,0,0,0,0,0
3,18.9889189952152,0.05,0.48,0.47,0,0,0,0,0
3,19.0618131180376,0.05,0.47,0.48,0,0,0,0,0
3,19.1347072408599,0.06,0.38,0.56,0,0,0,0,0
3,19.2076013636822,0.06,0.4,0.54,0,0,0,0,0
3,19.2804954865045,0.04,0.35,0.61,0,0,0,0,0
3,19.3533896093269,0.04,0.35,0.61,0,0,0,0,0
3,19.4262837321492,0.01,0.4,0.59,0,0,0,0,0
3,19.4991778549715,0.02,0.43,0.55,0,0,0,0,0
3,19.5720719777938,0.02,0.41,0.57,0,0,0,0,0
3,19.6449661006161,0.04,0.41,0.55,0,0,0,0,0
3,19.7178602234385,0.06,0.41,0.53,0,0,0,0,0
3,19.7907543462608,0.02,0.51,0.47,0,0,0,0,0
3,19.8636484690831,0.04,0.43,0.53,0,0,0,0,0
3,19.9365425919054,0.02,0.45,0.53,0,0,0,0,0
3,20.0094367147278,0.05,0.4,0.55,0,0,0,0,0
3,20.0823308375501,0,0.42,0.58,0,0,0,0,0
3,20.1552249603724,0.03,0.43,0.54,0,0,0,0,0
3,20.2281190831947,0.01,0.47,0.52,0,0,0,0,0
3,20.3010132060171,0.06,0.45,0.49,0,0,0,0,0
3,20.3739073288394,0.07,0.45,0.48,0,0,0,0,0
3,20.4468014516617,0,0.39,0.61,0,0,0,0,0
3,20.519695574484,0,0.4,0.6,0,0,0,0,0
3,20.5925896973064,0.03,0.49,0.48,0,0,0,0,0
3,20.6654838201287,0.05,0.44,0.51,0,0,0,0,0
3,20.738377942951,0.04,0.5,0.46,0,0,0,0,0
3,20.8112720657733,0.03,0.37,0.6,0,0,0,0,0
3,20.8841661885956,0,0.4,0.6,0,0,0,0,0
3,20.957060311418,0.03,0.37,0.6,0,0,0,0,0
3,21.0299544342403,0.03,0.48,0.49,0,0,0,0,0
3,21.1028485570626,0.04,0.53,0.43,0,0,0,0,0
3,21.1757426798849,0.06,0.45,0.49,0,0,0,0,0
3,21.2486368027073,0.07,0.45,0.48,0,0,0,0,0
3,21.3215309255296,0.04,0.41,0.55,0,0,0,0,0
3,21.3944250483519,0.03,0.43,0.54,0,0,0,0,0
3,21.4673191711742,0.05,0.39,0.56,0,0,0,0,0
3,21.5402132939966,0.04,0.47,0.49,0,0,0,0,0
3,21.6131074168189,0.07,0.42,0.51,0,0,0,0,0
3,21.6860015396412,0.06,0.32,0.62,0,0,0,0,0
3,21.7588956624635,0.04,0.36,0.6,0,0,0,0,0
3,21.8317897852858,0.01,0.47,0.52,0,0,0,0,0
4,0.0364470614111617,1,0,0,0,0,0,0,0
4,0.109341184233485,0.97,0.03,0,0,0,0,0,0
4,0.182235307055808,0.85,0.15,0,0,0,0,0,0
4,0.255129429878132,0.73,0.27,0,0,0,0,0,0
4,0.328023552700455,0.54,0.46,0,0,0,0,0,0
4,0.400917675522779,0.49,0.39,0.12,0,0,0,0,0
4,0.473811798345102,0.38,0.58,0.04,0,0,0,0,0
4,0.546705921167425,0.3,0.53,0.17,0,0,0,0,0
4,0.619600043989749,0.32,0.49,0.18,0.01,0,0,0,0
4,0.692494166812072,0.15,0.62,0.21,0.02,0,0,0,0
4,0.765388289634395,0.2,0.54,0.23,0.03,0,0,0,0
4,0.838282412456719,0.2,0.56,0.17,0.07,0,0,0,0
4,0.911176535279042,0.14,0.56,0.27,0.03,0,0,0,0
4,0.984070658101366,0.1,0.53,0.31,0.06,0,0,0,0
4,1.05696478092369,0.08,0.51,0.35,0.06,0,0,0,0
4,1.12985890374601,0.18,0.41,0.37,0.04,0,0,0,0
4,1.20275302656834,0.08,0.48,0.36,0.08,0,0,0,0
4,1.27564714939066,0.06,0.56,0.35,0.03,0,0,0,0
4,1.34854127221298,0.04,0.43,0.41,0.12,0,0,0,0
4,1.42143539503531,0.08,0.42,0.42,0.08,0,0,0,0
4,1.49432951785763,0.06,0.4,0.38,0.16,0,0,0,0
4,1.56722364067995,0.07,0.37,0.44,0.12,0,0,0,0
4,1.64011776350228,0.01,0.44,0.47,0.08,0,0,0,0
4,1.7130118863246,0.03,0.43,0.4,0.14,0,0,0,0
4,1.78590600914692,0.05,0.35,0.51,0.09,0,0,0,0
4,1.85880013196925,0.03,0.36,0.47,0.14,0,0,0,0
4,1.93169425479157,0.06,0.4,0.44,0.1,0,0,0,0
4,2.00458837761389,0.04,0.35,0.42,0.19,0,0,0,0
4,2.07748250043622,0.03,0.31,0.53,0.13,0,0,0,0
4,2.15037662325854,0.02,0.35,0.49,0.14,0,0,0,0
4,2.22327074608086,0.01,0.36,0.49,0.14,0,0,0,0
4,2.29616486890319,0.04,0.36,0.46,0.14,0,0,0,0
4,2.36905899172551,0.04,0.24,0.56,0.16,0,0,0,0
4,2.44195311454783,0.04,0.32,0.47,0.17,0,0,0,0
4,2.51484723737016,0.02,0.24,0.52,0.22,0,0,0,0
4,2.58774136019248,0.02,0.35,0.47,0.16,0,0,0,0
4,2.6606354830148,0.03,0.3,0.45,0.22,0,0,0,0
4,2.73352960583713,0.04,0.29,0.5,0.17,0,0,0,0
4,2.80642372865945,0,0.24,0.49,0.27,0,0,0,0
4,2.87931785148177,0.06,0.19,0.59,0.16,0,0,0,0
